TransactionNo,CustomerNo,TotalPrice
580386,18065,12.38
580386,18065,74.28
580386,18065,24.76
580386,18065,12.38
580386,18065,37.14
580386,18065,99.04
580387,18065,37.14
580387,18065,74.28
580387,18065,49.52
580387,18065,74.28
580387,18065,12.38
580387,18065,6.19
580388,18065,24.76
580388,18065,18.57
580388,18065,12.08
580388,18065,96.64
580388,18065,120.8
580388,18065,148.56
580388,18065,24.76
580389,12952,74.28
580389,12952,24.76
580389,12952,74.28
580389,12952,12.38
580389,12952,12.38
580389,12952,18.57
580389,12952,49.52
580389,12952,49.52
580389,12952,49.52
580389,12952,12.38
580389,12952,74.28
580389,12952,24.76
580389,12952,74.28
580389,12952,74.28
580389,12952,24.76
580389,12952,37.14
580389,12952,37.14
580389,12952,12.38
580393,16438,74.28
580393,16438,74.28
580393,16438,6.19
580393,16438,6.19
580393,16438,12.38
580393,16438,24.76
580393,16438,6.19
580393,16438,18.57
580393,16438,6.19
580393,16438,6.19
580393,16438,14.48
580393,16438,14.48
580393,16438,14.48
580393,16438,14.48
580393,16438,14.48
580393,16438,14.48
580393,16438,86.88
580393,16438,86.88
580393,16438,65.16
580393,16438,86.88
580394,14397,222.84
580394,14397,297.12
580394,14397,173.76
580394,14397,86.88
580394,14397,144.8
580394,14397,86.88
580395,17629,86.88
580395,17629,86.88
580395,17629,43.44
580395,17629,173.76
580395,17629,217.2
580395,17629,86.88
580395,17629,86.88
580395,17629,86.88
580395,17629,6.39
580395,17629,86.88
580395,17629,347.52
580395,17629,28.96
580395,17629,260.64
580395,17629,86.88
580395,17629,86.88
580395,17629,260.64
580395,17629,86.88
580396,13838,7.24
580396,13838,7.24
580396,13838,14.48
580396,13838,14.48
580396,13838,7.24
580396,13838,14.48
580396,13838,6.19
580396,13838,6.19
580396,13838,74.28
580396,13838,12.38
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,12.38
580396,13838,6.19
580396,13838,6.19
580396,13838,12.38
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,12.38
580396,13838,6.19
580396,13838,12.38
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,12.38
580396,13838,12.38
580396,13838,18.57
580396,13838,6.19
580396,13838,12.38
580396,13838,12.38
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,12.38
580396,13838,6.19
580396,13838,18.57
580396,13838,6.19
580396,13838,6.19
580396,13838,6.19
580396,13838,18.57
580396,13838,18.12
580396,13838,18.57
580396,13838,37.14
580396,13838,6.19
580397,13558,12.38
580397,13558,12.38
580397,13558,12.38
580397,13558,6.19
580397,13558,24.16
580397,13558,6.19
580397,13558,6.19
580397,13558,18.57
580397,13558,12.38
580397,13558,18.57
580397,13558,18.57
580397,13558,6.19
580397,13558,6.19
580397,13558,6.19
580397,13558,6.19
580397,13558,6.19
580397,13558,12.38
580397,13558,18.57
580397,13558,18.57
580397,13558,12.38
580397,13558,12.38
580397,13558,12.38
580397,13558,18.57
580397,13558,12.38
580397,13558,6.19
580397,13558,6.19
580397,13558,6.19
580397,13558,12.38
580397,13558,24.16
580397,13558,6.19
580397,13558,12.38
580397,13558,12.38
580397,13558,12.38
580397,13558,6.19
580397,13558,12.38
580397,13558,12.38
580398,14354,594.24
580398,14354,74.28
580398,14354,74.28
580399,13471,6.19
580399,13471,6.19
580399,13471,6.19
580399,13471,6.19
580399,13471,6.19
580399,13471,12.38
580399,13471,18.57
580399,13471,24.76
580399,13471,12.38
580399,13471,18.57
580399,13471,12.38
580399,13471,24.76
580399,13471,37.14
580399,13471,30.95
580399,13471,18.57
580399,13471,6.19
580399,13471,6.19
580399,13471,30.95
580399,13471,24.76
580399,13471,74.28
580399,13471,18.57
580399,13471,18.57
580399,13471,74.28
580399,13471,7.24
580399,13471,36.2
580399,13471,21.72
580399,13471,28.96
580399,13471,36.2
580399,13471,14.48
580399,13471,7.24
580399,13471,28.96
580399,13471,14.48
580399,13471,50.68
580399,13471,14.48
580399,13471,43.44
580399,13471,14.48
580399,13471,7.24
580399,13471,43.44
580399,13471,21.72
580399,13471,21.72
580399,13471,7.24
580399,13471,28.96
580399,13471,28.96
580399,13471,14.48
580399,13471,28.96
580399,13471,14.48
580399,13471,130.32
580399,13471,7.24
580399,13471,6.39
580399,13471,173.76
580399,13471,14.48
580399,13471,14.48
580399,13471,7.24
580399,13471,14.48
580399,13471,21.72
580399,13471,14.48
580399,13471,14.48
580399,13471,14.48
580399,13471,14.48
580399,13471,21.72
580399,13471,19.17
580399,13471,14.48
580399,13471,14.48
580399,13471,14.48
580399,13471,12.38
580399,13471,12.38
580399,13471,12.38
580399,13471,12.38
580399,13471,6.19
580399,13471,18.57
580399,13471,24.76
580399,13471,18.57
580399,13471,6.19
580399,13471,6.19
580399,13471,37.14
580399,13471,6.19
580399,13471,12.38
580399,13471,12.38
580399,13471,6.19
580399,13471,18.57
580399,13471,18.57
580399,13471,30.95
580399,13471,30.95
580399,13471,61.9
580399,13471,18.57
580399,13471,6.19
580399,13471,18.57
580399,13471,24.76
580399,13471,18.57
580399,13471,18.57
580399,13471,148.56
580399,13471,24.76
580399,13471,6.19
580399,13471,18.57
580399,13471,18.57
580399,13471,12.38
580399,13471,6.19
580399,13471,18.57
580399,13471,18.57
580399,13471,43.33
580399,13471,43.33
580399,13471,18.57
580399,13471,18.57
580399,13471,12.38
580399,13471,37.14
580399,13471,18.57
580399,13471,18.57
580399,13471,18.57
580399,13471,74.28
580399,13471,18.57
580399,13471,12.38
580399,13471,18.57
580399,13471,55.71
580399,13471,148.56
580399,13471,49.52
580399,13471,6.19
580399,13471,49.52
580399,13471,24.76
580399,13471,37.14
580399,13471,6.19
580399,13471,6.19
580399,13471,6.19
580399,13471,6.19
580399,13471,7.24
580399,13471,36.2
580399,13471,21.72
580399,13471,14.48
580399,13471,7.24
580399,13471,43.44
580399,13471,21.72
580399,13471,14.48
580399,13471,21.72
580399,13471,7.24
580399,13471,86.88
580399,13471,72.4
580399,13471,14.48
580399,13471,7.24
580399,13471,7.24
580399,13471,61.9
580400,16561,25.56
580400,16561,86.88
580400,16561,43.44
580400,16561,43.44
580400,16561,43.44
580400,16561,43.44
580400,16561,21.72
580400,16561,37.14
580400,16561,74.28
580400,16561,24.76
580400,16561,18.57
580400,16561,49.52
580400,16561,18.57
580400,16561,12.38
580400,16561,30.95
580401,17618,12.38
580401,17618,24.76
580401,17618,74.28
580401,17618,61.9
580401,17618,37.14
580401,17618,12.38
580401,17618,12.38
580401,17618,24.76
580401,17618,74.28
580401,17618,74.28
580401,17618,37.14
580401,17618,74.28
580402,13536,12.38
580402,13536,6.19
580402,13536,37.14
580402,13536,12.38
580402,13536,30.95
580402,13536,37.14
580402,13536,61.9
580402,13536,74.28
580402,13536,61.9
580402,13536,24.76
580402,13536,49.52
580402,13536,61.9
580402,13536,61.9
580402,13536,49.52
580402,13536,49.52
580402,13536,6.19
580402,13536,6.19
580402,13536,6.19
580402,13536,6.19
580402,13536,6.19
580402,13536,24.76
580402,13536,30.95
580402,13536,12.38
580402,13536,37.14
580402,13536,99.04
580402,13536,99.04
580402,13536,37.14
580402,13536,99.04
580402,13536,99.04
580402,13536,99.04
580402,13536,37.14
580402,13536,37.14
580402,13536,12.38
580402,13536,24.76
580402,13536,297.12
580402,13536,123.8
580402,13536,123.8
580402,13536,123.8
580403,17858,24.76
580403,17858,12.38
580403,17858,6.19
580403,17858,30.95
580403,17858,49.52
580403,17858,12.38
580403,17858,12.38
580403,17858,30.95
580403,17858,18.57
580403,17858,24.76
580403,17858,37.14
580403,17858,12.38
580403,17858,6.19
580403,17858,12.38
580403,17858,12.38
580403,17858,12.38
580403,17858,6.19
580403,17858,12.38
580403,17858,6.19
580403,17858,12.38
580403,17858,12.38
580403,17858,12.38
580403,17858,12.38
580403,17858,12.38
580403,17858,6.19
580403,17858,6.19
580403,17858,18.57
580403,17858,37.14
580403,17858,37.14
580403,17858,24.76
580403,17858,12.38
580403,17858,49.52
580403,17858,49.52
580403,17858,18.57
580403,17858,49.52
580403,17858,12.38
580403,17858,12.38
580403,17858,12.38
580403,17858,12.38
580403,17858,68.09
580403,17858,24.76
580403,17858,6.19
580403,17858,24.76
580404,13596,99.04
580404,13596,74.28
580404,13596,37.14
580404,13596,24.76
580404,13596,37.14
580404,13596,74.28
580404,13596,74.28
580404,13596,37.14
580404,13596,37.14
580404,13596,49.52
580404,13596,49.52
580404,13596,37.14
580404,13596,37.14
580404,13596,74.28
580404,13596,148.56
580404,13596,74.28
580404,13596,148.56
580404,13596,74.28
580405,14720,18.57
580405,14720,37.14
580405,14720,24.76
580405,14720,18.57
580405,14720,37.14
580405,14720,24.76
580405,14720,12.38
580405,14720,74.28
580405,14720,18.57
580405,14720,12.38
580405,14720,6.19
580405,14720,74.28
580405,14720,6.19
580405,14720,74.28
580405,14720,6.19
580419,16283,74.28
580419,16283,12.38
580419,16283,24.76
580419,16283,36.24
580419,16283,120.8
580419,16283,148.56
580419,16283,24.76
580419,16283,24.76
580419,16283,24.76
580419,16283,74.28
580419,16283,36.2
580419,16283,43.44
580419,16283,86.88
580419,16283,28.96
580419,16283,86.88
580419,16283,57.92
580419,16283,72.4
580431,13822,86.88
580431,13822,115.84
580431,13822,86.88
580431,13822,86.88
580431,13822,427.16
580432,13153,115.84
580432,13153,57.92
580432,13153,115.84
580432,13153,173.76
580432,13153,130.32
580432,13153,57.92
580432,13153,86.88
580432,13153,86.88
580432,13153,260.64
580432,13153,260.64
580432,13153,260.64
580432,13153,260.64
580432,13153,347.52
580432,13153,521.28
580432,13153,289.6
580434,17114,7.24
580434,17114,7.24
580434,17114,21.72
580434,17114,14.48
580434,17114,14.48
580434,17114,7.24
580434,17114,7.24
580434,17114,7.24
580434,17114,7.24
580434,17114,12.38
580434,17114,12.38
580434,17114,6.04
580434,17114,6.04
580434,17114,6.04
580434,17114,6.04
580434,17114,6.19
580434,17114,6.19
580434,17114,18.57
580434,17114,37.14
580434,17114,6.19
580434,17114,12.38
580434,17114,12.38
580434,17114,6.19
580434,17114,12.38
580436,13318,74.28
580436,13318,123.8
580436,13318,74.28
580438,12827,55.71
580438,12827,37.14
580438,12827,74.28
580438,12827,61.9
580438,12827,61.9
580441,13808,111.42
580441,13808,37.14
580441,13808,74.28
580441,13808,24.76
580441,13808,24.76
580441,13808,37.14
580441,13808,12.38
580441,13808,12.38
580441,13808,148.56
580441,13808,37.14
580441,13808,37.14
580441,13808,74.28
580441,13808,74.28
580460,12748,6.19
580460,12748,74.28
580460,12748,6.19
580460,12748,6.19
580460,12748,6.19
580460,12748,6.19
580460,12748,6.19
580460,12748,6.19
580460,12748,154.75
580468,12748,12.38
580468,12748,6.19
580468,12748,24.76
580468,12748,24.76
580468,12748,12.38
580468,12748,12.38
580468,12748,18.57
580468,12748,12.38
580468,12748,24.76
580468,12748,12.38
580468,12748,12.38
580468,12748,37.14
580468,12748,12.38
580468,12748,12.38
580468,12748,6.19
580468,12748,24.76
580468,12748,24.76
580468,12748,12.38
580468,12748,12.38
580468,12748,6.19
580468,12748,12.38
580468,12748,6.19
580468,12748,6.19
580468,12748,6.19
580468,12748,6.19
580468,12748,6.19
580468,12748,6.19
580468,12748,24.76
580468,12748,6.19
580468,12748,12.38
580468,12748,12.38
580468,12748,12.38
580468,12748,6.19
580468,12748,6.19
580468,12748,24.76
580468,12748,30.95
580468,12748,6.19
580468,12748,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,12.38
580469,14583,12.38
580469,14583,6.19
580469,14583,18.57
580469,14583,18.57
580469,14583,18.57
580469,14583,18.57
580469,14583,18.57
580469,14583,18.57
580469,14583,18.57
580469,14583,18.57
580469,14583,12.38
580469,14583,6.19
580469,14583,24.76
580469,14583,6.19
580469,14583,6.19
580469,14583,12.38
580469,14583,6.19
580469,14583,12.38
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,14.48
580469,14583,7.24
580469,14583,7.24
580469,14583,7.24
580469,14583,7.24
580469,14583,14.48
580469,14583,43.44
580469,14583,43.44
580469,14583,14.48
580469,14583,14.48
580469,14583,36.2
580469,14583,28.96
580469,14583,21.72
580469,14583,14.48
580469,14583,14.48
580469,14583,7.24
580469,14583,7.24
580469,14583,14.48
580469,14583,6.19
580469,14583,136.18
580469,14583,18.57
580469,14583,18.57
580469,14583,18.12
580469,14583,60.4
580469,14583,6.04
580469,14583,6.04
580469,14583,6.04
580469,14583,6.19
580469,14583,12.38
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,12.38
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,12.38
580469,14583,6.19
580469,14583,12.38
580469,14583,12.38
580469,14583,12.38
580469,14583,12.38
580469,14583,28.96
580469,14583,28.96
580469,14583,14.48
580469,14583,43.44
580469,14583,37.14
580469,14583,6.19
580469,14583,12.38
580469,14583,12.38
580469,14583,12.38
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,6.19
580469,14583,7.24
580469,14583,7.24
580469,14583,14.48
580469,14583,14.48
580469,14583,14.48
580469,14583,7.24
580469,14583,14.48
580469,14583,6.19
580469,14583,6.19
580469,14583,24.76
580482,16033,12.38
580482,16033,18.57
580482,16033,6.19
580482,16033,12.38
580482,16033,24.76
580482,16033,24.76
580482,16033,24.76
580482,16033,24.76
580482,16033,6.19
580482,16033,6.19
580482,16033,6.19
580482,16033,12.38
580482,16033,74.28
580482,16033,37.14
580482,16033,7.24
580482,16033,14.48
580482,16033,28.96
580482,16033,28.96
580482,16033,14.48
580482,16033,43.44
580482,16033,65.16
580482,16033,28.96
580482,16033,14.48
580482,16033,14.48
580482,16033,14.48
580482,16033,28.96
580482,16033,12.38
580482,16033,12.08
580482,16033,12.08
580482,16033,6.19
580482,16033,12.38
580482,16033,6.19
580482,16033,24.76
580482,16033,30.95
580482,16033,55.71
580482,16033,18.57
580482,16033,6.19
580482,16033,18.57
580482,16033,12.38
580482,16033,12.38
580482,16033,12.38
580482,16033,12.38
580482,16033,6.19
580482,16033,6.19
580482,16033,123.8
580482,16033,12.38
580482,16033,6.17
580482,16033,6.19
580482,16033,12.38
580482,16033,12.38
580482,16033,12.38
580482,16033,12.38
580482,16033,12.38
580482,16033,6.19
580482,16033,6.04
580482,16033,12.38
580482,16033,18.57
580482,16033,49.52
580482,16033,6.19
580482,16033,6.19
580482,16033,6.19
580482,16033,6.19
580482,16033,6.19
580482,16033,6.19
580482,16033,6.19
580482,16033,12.38
580482,16033,12.38
580482,16033,12.38
580482,16033,12.38
580482,16033,12.38
580482,16033,12.38
580482,16033,12.38
580482,16033,12.38
580490,15773,74.28
580490,15773,74.28
580490,15773,61.9
580490,15773,148.56
580490,15773,297.12
580490,15773,891.36
580490,15773,74.28
580490,15773,86.88
580490,15773,86.88
580490,15773,181
580500,17131,72.4
580500,17131,72.4
580500,17131,72.4
580500,17131,123.08
580500,17131,43.44
580500,17131,57.92
580500,17131,50.68
580500,17131,43.44
580500,17131,21.72
580500,17131,21.72
580500,17131,74.28
580500,17131,7.24
580500,17131,7.24
580500,17131,7.24
580500,17131,37.14
580500,17131,24.76
580500,17131,43.44
580500,17131,43.44
580500,17131,28.96
580500,17131,50.68
580500,17131,86.88
580500,17131,86.88
580500,17131,86.88
580500,17131,14.48
580500,17131,57.92
580500,17131,86.88
580500,17131,86.88
580500,17131,86.88
580500,17131,86.88
580500,17131,173.76
580500,17131,36.2
580500,17131,57.92
580500,17131,74.28
580500,17131,61.9
580500,17131,49.52
580500,17131,86.66
580500,17131,61.9
580500,17131,43.33
580500,17131,30.95
580500,17131,74.28
580500,17131,49.52
580500,17131,74.28
580500,17131,12.38
580500,17131,74.28
580500,17131,6.19
580500,17131,6.19
580500,17131,6.19
580500,17131,12.38
580500,17131,6.19
580500,17131,6.19
580500,17131,6.19
580500,17131,6.19
580500,17131,12.38
580500,17131,6.19
580500,17131,6.19
580500,17131,6.19
580500,17131,37.14
580500,17131,6.04
580500,17131,154.75
580500,17131,6.19
580501,14546,12.38
580501,14546,12.38
580501,14546,6.19
580501,14546,37.14
580501,14546,18.57
580501,14546,24.76
580501,14546,6.19
580501,14546,12.38
580501,14546,12.38
580501,14546,12.38
580501,14546,37.14
580501,14546,24.76
580501,14546,6.19
580501,14546,6.19
580501,14546,12.38
580501,14546,14.48
580501,14546,57.92
580501,14546,86.88
580501,14546,21.72
580501,14546,36.2
580501,14546,7.24
580501,14546,57.92
580501,14546,14.48
580501,14546,14.48
580501,14546,86.88
580501,14546,12.38
580501,14546,12.38
580501,14546,30.95
580501,14546,6.19
580501,14546,12.38
580501,14546,12.38
580501,14546,12.38
580501,14546,24.76
580501,14546,74.28
580501,14546,49.52
580501,14546,24.76
580501,14546,24.76
580501,14546,48.32
580501,14546,24.76
580501,14546,12.38
580501,14546,12.38
580501,14546,12.38
580501,14546,30.95
580501,14546,37.14
580501,14546,6.19
580501,14546,6.19
580501,14546,12.38
580501,14546,6.19
580501,14546,24.76
580501,14546,24.76
580501,14546,12.38
580501,14546,6.19
580501,14546,6.19
580501,14546,12.38
580501,14546,6.19
580501,14546,18.57
580501,14546,24.76
580501,14546,6.19
580501,14546,12.38
580501,14546,12.38
580501,14546,12.38
580501,14546,12.38
580501,14546,24.76
580501,14546,12.38
580501,14546,24.76
580501,14546,12.38
580501,14546,6.19
580501,14546,12.38
580501,14546,18.57
580501,14546,12.38
580501,14546,12.38
580501,14546,12.38
580501,14546,24.76
580502,16931,18.57
580502,16931,12.38
580502,16931,6.19
580502,16931,18.57
580502,16931,18.57
580502,16931,18.57
580502,16931,18.57
580502,16931,12.38
580502,16931,12.38
580502,16931,12.38
580502,16931,12.38
580502,16931,24.76
580502,16931,18.57
580502,16931,18.57
580502,16931,6.19
580502,16931,18.57
580502,16931,18.57
580502,16931,18.57
580502,16931,37.14
580502,16931,6.19
580502,16931,6.19
580502,16931,18.57
580502,16931,18.57
580502,16931,6.19
580502,16931,30.95
580502,16931,55.71
580502,16931,37.14
580502,16931,18.57
580502,16931,37.14
580502,16931,37.14
580502,16931,37.14
580502,16931,18.57
580502,16931,37.14
580502,16931,61.9
580502,16931,37.14
580502,16931,74.28
580502,16931,43.44
580502,16931,21.72
580502,16931,21.72
580502,16931,43.44
580502,16931,14.48
580502,16931,21.72
580502,16931,21.72
580502,16931,14.48
580502,16931,7.24
580502,16931,43.44
580502,16931,49.52
580502,16931,12.38
580502,16931,37.14
580502,16931,30.95
580502,16931,43.33
580502,16931,18.57
580502,16931,37.14
580502,16931,18.57
580502,16931,37.14
580502,16931,6.19
580502,16931,74.28
580502,16931,24.76
580502,16931,37.14
580502,16931,74.28
580502,16931,74.28
580502,16931,18.57
580502,16931,18.57
580502,16931,18.57
580502,16931,18.57
580502,16931,61.9
580502,16931,18.57
580502,16931,12.38
580502,16931,12.38
580502,16931,12.38
580502,16931,6.19
580502,16931,6.19
580502,16931,6.19
580502,16931,18.57
580502,16931,37.14
580502,16931,12.38
580502,16931,18.57
580502,16931,61.9
580502,16931,6.19
580502,16931,12.38
580502,16931,18.57
580502,16931,12.38
580503,13956,18.57
580503,13956,24.76
580503,13956,24.76
580503,13956,18.57
580503,13956,30.95
580503,13956,12.38
580503,13956,37.14
580503,13956,6.19
580503,13956,18.57
580503,13956,18.57
580503,13956,6.19
580503,13956,6.19
580503,13956,6.19
580503,13956,18.57
580503,13956,18.57
580503,13956,12.38
580503,13956,6.19
580503,13956,12.38
580503,13956,6.19
580503,13956,6.19
580503,13956,6.19
580504,17936,6.19
580504,17936,6.19
580504,17936,6.19
580504,17936,74.28
580504,17936,74.28
580504,17936,6.19
580504,17936,6.19
580504,17936,6.19
580504,17936,6.19
580504,17936,6.19
580504,17936,6.19
580504,17936,6.19
580504,17936,6.19
580504,17936,6.19
580504,17936,12.38
580504,17936,6.19
580504,17936,6.19
580504,17936,6.19
